Epoch,Train_Loss,Val_Loss,Val_Acc,LR
1,4.976135379695551,4.959187025247618,1.492537313432836,0.00010090000000000001
2,4.841944003361528,4.539387953835864,5.606115762650163,0.00020080000000000003
3,4.54531262869476,3.9765679198642108,10.156534401164906,0.0003007000000000001
4,4.209867360002251,3.728886467772861,13.687659264652348,0.0004006000000000001
5,3.8902490509880914,3.3014701091965963,21.004732435384057,0.0005005000000000001
6,3.588893961650069,2.8459820539452307,27.593738623953403,0.0006004000000000002
7,3.344463519981685,2.5757394554310067,32.90862759373862,0.0007003000000000002
8,3.177331250542808,2.6107937513395796,33.34546778303604,0.0008002000000000002
9,3.047227524514694,2.2911517484936605,38.69676010192938,0.0009001000000000001
10,2.94383133457553,2.1906413623066836,40.91736439752457,0.0009829799502313896
11,2.8302742435086157,2.0834054728580074,44.6305060065526,0.0009794304575666624
12,2.723881587332722,1.9996047512043353,46.74190025482344,0.0009755527298894294
13,2.6408080168522385,1.924347455938195,48.92610120131052,0.0009713494248005433
14,2.5515690366854376,2.029578786429971,45.90462322533673,0.0009668234230353523
15,2.491203342543708,1.737994872033596,52.49362941390608,0.0009619778264893878
16,2.433570099218772,1.6086858751815418,55.624317437204226,0.0009568159560924792
17,2.3843757406357797,1.5685999904607617,57.04404805242082,0.0009513413495327556
18,2.338022844851231,1.6408326008985208,55.624317437204226,0.0009455577588320898
19,2.30819399502115,1.492217100290365,60.429559519475795,0.0009394691477746517
20,2.269533287068849,1.5021136823261894,58.8278121587186,0.0009330796891903273
21,2.2335800656281064,1.4530303269018268,59.41026574444849,0.0009263937620948692
22,2.194839682630313,1.370739526180334,61.740080087368035,0.0009194159486887395
23,2.17427641516518,1.4250162536668223,59.301055697124134,0.0009121510312166969
24,2.1499121803536636,1.4474977937548659,59.91991263196214,0.0009046039886902864
25,2.129004415218121,1.3553077195619427,61.70367673825992,0.0008967799934754721
26,2.101126088634614,1.3225702282127947,63.523844193665816,0.000888684407747757
27,2.0874908560065815,1.445918698643529,59.73789588642155,0.0008803227798172156
28,2.074721606059741,1.3209084907416688,63.560247542773936,0.0008717008403259585
29,2.0451602714463375,1.3813848767949397,62.90498725882781,0.0008628244983206378
30,2.032418224375735,1.3862171562951664,62.32253367309792,0.0008536998372026805
31,2.0241429283627475,1.401915029124465,61.15762650163815,0.0008443331105590302
32,2.005727776917078,1.3131923277017683,63.560247542773936,0.0008347307378762498
33,1.9890231506798857,1.2646391675049482,64.9071714597743,0.0008248993001409269
34,1.970758321379248,1.3269195651072403,63.41463414634146,0.0008148455353293939
35,1.9544720181427548,1.2946049735643144,64.36112122315252,0.0008045763337898561
36,1.9399138439513448,1.2327813878655434,67.20058245358572,0.0007940987335200904
37,1.9155237623440322,1.343283431128014,63.05060065526028,0.0007834199153439541
38,1.9132472984252438,1.2662046179175377,65.56243174372042,0.0007725471979900062
39,1.8924135957567496,1.2399977678649647,66.29049872588278,0.0007614880330756165
40,1.8774236701295368,1.2818675721280797,65.27120495085548,0.0007502500000000002
41,1.867629298428908,1.2054623352407023,66.80014561339644,0.0007388408007496746
42,1.8446436435945572,1.2682584351751693,65.12559155442301,0.0007272682546199037
43,1.8374504175664703,1.2095491966709149,66.61812886785584,0.0007155402928557435
44,1.823779000432688,1.1546752451983995,67.01856570804514,0.0007036649532163624
45,1.8118901691983678,1.1818695264153702,66.83654896250455,0.0006916503744663625
46,1.7815631263144982,1.1965553048391675,66.61812886785584,0.0006795047907978776
47,1.770849214916161,1.2217792760320874,67.30979250091008,0.0006672365261872686
48,1.7611021001706413,1.209834009322316,66.87295231161266,0.0006548539886902864
49,1.74558355004984,1.1621445242402166,67.23698580269385,0.0006423656646796095
50,1.7323460417409098,1.1298926027361738,68.62031306880233,0.0006297801130287093
51,1.7142093937884095,1.1231427022017713,68.21987622861303,0.0006171059592460249
52,1.6953832169160195,1.1566530132103106,67.27338915180196,0.0006043518895634708
53,1.6755305469677013,1.157998077051584,67.71022934109938,0.0005915266449833278
54,1.6634687433960618,1.1745432124927986,67.1277757553695,0.0005786390152875954
55,1.65748568059723,1.099019234956697,69.12995995631599,0.0005656978330139159
56,1.6264740022707156,1.180952536765226,67.05496905715326,0.000552711967402193
57,1.6194859801227475,1.1796609443114248,68.40189297415363,0.0005396903183160586
58,1.6073145249411196,1.1559481854702152,68.62031306880233,0.0005266418101433505
59,1.5844896772001806,1.1116494540731574,69.3847834000728,0.0005135753856797827
60,1.5671862674015824,1.1652114236250866,68.5839097196942,0.0005005000000000002
61,1.5436341334414738,1.1875047662923501,68.65671641791045,0.0004874246143202175
62,1.5313586640956154,1.1583082850069502,68.65671641791045,0.00047435818985664974
63,1.5117224025042681,1.137969671207112,69.23917000364034,0.0004613096816839416
64,1.4941078603054032,1.0829311718427859,72.29705132872225,0.00044828803259780724
65,1.4769602906319403,1.1196672910347927,70.14925373134328,0.0004353021669860844
66,1.4559328620151808,1.0878980661807365,70.58609392064069,0.00042236098471240476
67,1.4528980503800095,1.1155951628678067,69.82162358937022,0.0004094733550166725
68,1.421393298333691,1.0939397716591523,70.87732071350564,0.00039664811043652927
69,1.3997983453094318,1.0698535803185647,71.4233709501274,0.00038389404075397536
70,1.3889602679932844,1.1014812922235144,71.56898434655989,0.000371219886971291
71,1.373028899520956,1.0479137673974037,72.07863123407354,0.0003586343353203907
72,1.3542337184311242,1.0718895522660987,71.56898434655989,0.0003461460113097139
73,1.3252252601808117,1.051385235171332,72.11503458318165,0.0003337634738127315
74,1.3182816790850787,1.0039591832562935,73.06152165999272,0.00032149520920212257
75,1.2978281252700368,1.0348617111354372,73.09792500910083,0.00030934962553363774
76,1.2876135077955049,0.9858895162510317,74.59046232253367,0.0002973350467836379
77,1.2663166463588729,1.0307214745255404,73.20713505642519,0.00028545970714425673
78,1.2544323076056751,1.0433036039561727,73.60757189661449,0.00027373174538009644
79,1.227193044889785,1.003462081211944,73.78958864215508,0.00026215919925032564
80,1.2159007742413483,0.9941499036585175,73.17073170731707,0.00025075000000000016
81,1.2053367798473673,1.0192819390186043,73.24353840553331,0.0002395119669243836
82,1.191806487156926,0.97387144874868,74.37204222788496,0.00022845280200999417
83,1.1755358324255996,0.9953778909389362,74.8452857662905,0.0002175800846560459
84,1.163386673397488,1.0323556700591432,72.95231161266837,0.00020690126647990973
85,1.1506885173072952,0.9706197271859923,76.01019293775028,0.00019642366621014406
86,1.136620445362556,1.0341978126833604,73.4255551510739,0.0001861544646706063
87,1.1266762001967345,1.0498729170581629,74.08081543502003,0.00017610069985907333
