Epoch,Train_Loss,Val_Loss,Val_Acc,LR
1,4.989723954833109,4.959458115488984,1.2013105205678922,0.00010090000000000001
2,4.906543661958428,4.501184175180835,6.224972697488169,0.00020080000000000003
3,4.675514081045718,4.0985327889752945,9.719694211867491,0.0003007000000000001
4,4.449224316176548,3.586673593798349,17.218784128139788,0.0004006000000000001
5,4.250036690824775,3.216725795768028,21.98762286130324,0.0005005000000000001
6,4.067287781418011,2.8679304282332576,27.229705132872223,0.0006004000000000002
7,3.9082702344463716,2.5200882117415584,34.510374954495816,0.0007003000000000002
8,3.7776960677143494,2.444046815467435,36.07571896614488,0.0008002000000000002
9,3.664400174882677,2.3240000044190605,38.40553330906443,0.0009001000000000001
10,3.575386211778101,2.1035928937584853,42.33709501274117,0.0009829799502313896
11,3.5006938148143045,2.0494844054066856,45.795413178012375,0.0009794304575666624
12,3.4053405331027125,1.9334939146457717,46.41427011285038,0.0009755527298894294
13,3.331116047554973,1.8914886865504952,48.962504550418636,0.0009713494248005433
14,3.2524267119746053,1.7017304051754087,53.767746632690205,0.0009668234230353523
15,3.2034934496794123,1.6671696014182513,54.27739352020386,0.0009619778264893878
16,3.150271533808828,1.6636677190314892,53.440116490717145,0.0009568159560924792
17,3.1017453798683743,1.5189101287098818,58.13614852566436,0.0009513413495327556
18,3.062419279672766,1.568451741407084,57.408081543502,0.0009455577588320898
19,3.036929769242536,1.6005396960779679,56.82562795777211,0.0009394691477746517
20,2.9924869545898987,1.5239347926405973,57.55369493993447,0.0009330796891903273
21,2.967864276858641,1.5855384458636128,56.42519111758282,0.0009263937620948692
22,2.930334452488944,1.4817004432511884,58.09974517655624,0.0009194159486887395
23,2.909396277875456,1.4249967714381773,60.10192937750273,0.0009121510312166969
24,2.893779729344084,1.441569399348525,59.337459046232254,0.0009046039886902864
25,2.8682671827227413,1.392519137540529,60.86639970877321,0.0008967799934754721
26,2.8477081907265505,1.3937159385098967,59.55587914088096,0.000888684407747757
27,2.8387231531109007,1.3741854758456695,60.82999635966509,0.0008803227798172156
28,2.8119353960919122,1.3783431382373321,61.59446669093557,0.0008717008403259585
29,2.7864904378050115,1.421225723485614,61.19402985074627,0.0008628244983206378
30,2.7803176914064687,1.3050558899724207,63.851474335638876,0.0008536998372026805
31,2.768646686136936,1.3319584716891133,62.832180560611576,0.0008443331105590302
32,2.7485208268661228,1.3207349877717882,62.24972697488169,0.0008347307378762498
33,2.7361771650211786,1.3797298517338066,61.048416454313795,0.0008248993001409269
34,2.7151736717497577,1.2688843514337096,63.81507098653076,0.0008148455353293939
35,2.6984231478851757,1.3119518122700757,63.05060065526028,0.0008045763337898561
36,2.6999374302484656,1.3719925710628198,62.868583909719696,0.0007940987335200904
37,2.681972358987323,1.3479157249594844,62.28613032398981,0.0007834199153439541
38,2.6707861620038216,1.3272641287293545,61.84929013469239,0.0007725471979900062
39,2.654841563522175,1.2437128944452418,64.87076811066618,0.0007614880330756165
40,2.6456312400038526,1.3180444781170335,62.28613032398981,0.0007502500000000002
41,2.6224763044746973,1.2009210302386173,64.83436476155806,0.0007388408007496746
42,2.6153847267123536,1.2663460671901703,63.523844193665816,0.0007272682546199037
43,2.596091755914859,1.3346478353406108,63.487440844557696,0.0007155402928557435
44,2.582026231160728,1.3034720022317976,63.12340735347652,0.0007036649532163624
45,2.575262798032453,1.2509766338869583,64.94357480888242,0.0006916503744663625
46,2.5663016195365604,1.2795169745073762,63.74226428831452,0.0006795047907978776
47,2.548919114502527,1.2592318719902704,64.76155806334182,0.0006672365261872686
48,2.534839045702343,1.2192446099117744,66.25409537677466,0.0006548539886902864
49,2.5211472486509643,1.2482526032037513,65.67164179104478,0.0006423656646796095
50,2.504975450167092,1.2040128499962564,67.30979250091008,0.0006297801130287093
51,2.4941589181141186,1.172498728820058,66.90935566072079,0.0006171059592460249
52,2.4752338008641344,1.2223224371325139,65.89006188569348,0.0006043518895634708
53,2.461258161196145,1.2048326708203139,66.98216235893702,0.0005915266449833278
54,2.4464917234195176,1.1060455304592154,69.09355660720786,0.0005786390152875954
55,2.4311407742107214,1.1266779695139375,68.40189297415363,0.0005656978330139159
56,2.4100794071792273,1.2305624199121497,66.61812886785584,0.000552711967402193
57,2.4046392615978007,1.1553623094115146,67.92864943574808,0.0005396903183160586
58,2.3758468464711235,1.1540120034370311,68.21987622861303,0.0005266418101433505
59,2.3654226295409666,1.1685009087587512,68.69311976701857,0.0005135753856797827
60,2.356694819593942,1.1540302454039109,68.3654896250455,0.0005005000000000002
61,2.328774186616303,1.0712166027447512,70.51328722242447,0.0004874246143202175
62,2.312670340674752,1.0815614933191344,70.1856570804514,0.00047435818985664974
63,2.3002762190329986,1.0897997139498246,70.07644703312705,0.0004613096816839416
64,2.28292056736553,1.0840606365439505,70.07644703312705,0.00044828803259780724
65,2.2655142003062805,1.1362386999088665,69.34838005096469,0.0004353021669860844
66,2.2550027777217196,1.0483340733619624,71.4233709501274,0.00042236098471240476
67,2.24049115522788,1.0145996814203817,73.17073170731707,0.0004094733550166725
68,2.2245404805761084,1.020947155910869,71.8238077903167,0.00039664811043652927
69,2.2074248229303666,1.0921532622603483,70.29486712777576,0.00038389404075397536
70,2.1763058893996754,1.0706490962657818,72.15143793228977,0.000371219886971291
71,2.1798632978111185,1.0393614544598169,72.11503458318165,0.0003586343353203907
72,2.1608302486412843,1.0741603273984999,71.13214415726247,0.0003461460113097139
73,2.1463696364433535,1.0322241155907166,72.47906807426283,0.0003337634738127315
74,2.1295280473633906,1.0292067163905432,73.53476519839825,0.00032149520920212257
75,2.099952123669313,1.0405000325205713,72.84310156534401,0.00030934962553363774
76,2.0818628528212133,0.9642226209127626,75.42773935202038,0.0002973350467836379
77,2.0710140397471766,1.0671724448370379,72.95231161266837,0.00028545970714425673
78,2.044648735412133,1.0283435340537581,72.98871496177648,0.00027373174538009644
79,2.0295328783732587,0.9718970243147639,74.4448489261012,0.00026215919925032564
80,2.007374215638766,1.0249968768898832,73.53476519839825,0.00025075000000000016
81,1.9958700003162506,0.9701884198327397,74.80888241718237,0.0002395119669243836
82,1.983646600818976,0.9995617585819822,74.2264288314525,0.00022845280200999417
83,1.951293833879587,0.9854395437205947,75.13651255915545,0.0002175800846560459
84,1.9384104156152322,0.9866708977970966,75.93738623953404,0.00020690126647990973
85,1.9233284458037345,1.0026300014104954,74.0444120859119,0.00019642366621014406
86,1.9075588205809235,0.9734429223246353,76.15580633418274,0.0001861544646706063
87,1.8809303626364704,0.9892289600400037,75.2457226064798,0.00017610069985907333
88,1.8727962565678422,1.000747246451156,74.8452857662905,0.0001662692621237505
89,1.856902078061121,0.976683245322039,75.82817619220968,0.00015666688944096982
90,1.8412639086391764,0.9679151312556378,76.04659628685839,0.00014730016279731955
