Epoch,Train_Loss,Val_Loss,Val_Acc,LR
1,4.98875633875529,4.961110395054485,1.274117218784128,0.00010090000000000001
2,4.935443859715615,4.598312720309856,5.351292318893338,0.00020080000000000003
3,4.780600479084958,4.109696446463119,8.736803785948307,0.0003007000000000001
4,4.612584239693098,3.8437429874442346,12.55915544230069,0.0004006000000000001
5,4.472225391052957,3.5291395520055016,16.709137240626138,0.0005005000000000001
6,4.349960986858628,3.217048375759014,23.298143429195488,0.0006004000000000002
7,4.226804049638864,3.0648916959762573,25.1547142337095,0.0007003000000000002
8,4.128582251285566,2.7329352383696754,33.381871132144155,0.0008002000000000002
9,4.040370167797184,2.524277234146761,38.40553330906443,0.0009001000000000001
10,3.975397410444034,2.4565962952410065,36.840189297415364,0.0009829799502313896
11,3.8972242211782806,2.4747372056509174,35.96650891882053,0.0009794304575666624
12,3.840780765095919,2.2014643456353697,44.812522752093194,0.0009755527298894294
13,3.777375296110748,2.0238294845750167,47.10593374590462,0.0009713494248005433
14,3.6964145021199326,2.182320141861605,44.120859119038954,0.0009668234230353523
15,3.6800879427181776,1.9676256249117297,48.671277757553696,0.0009619778264893878
16,3.626888139957168,1.8927741385129995,52.67564615944667,0.0009568159560924792
17,3.5996285498355878,1.7624407169777294,54.495813614852565,0.0009513413495327556
18,3.554320140380586,1.8128235360910727,53.25809974517656,0.0009455577588320898
19,3.502634743892164,1.6753822554682576,56.09756097560975,0.0009394691477746517
20,3.471925370753025,1.6749261929545292,56.86203130688023,0.0009330796891903273
21,3.44718686927604,1.6861477177156958,57.66290498725883,0.0009263937620948692
22,3.444512136520878,1.5795376020115475,59.628685839097194,0.0009194159486887395
23,3.393545175025967,1.606499050418998,60.50236621769203,0.0009121510312166969
24,3.3798665202219427,1.625201024808163,58.318165271204954,0.0009046039886902864
25,3.401009539293132,1.627377442842306,58.208955223880594,0.0008967799934754721
26,3.3870431387296285,1.6138541444616263,59.009828904259194,0.000888684407747757
